species,x,y
aqua_background,-155.7240333969224,19.331926697567134
aqua_background,-156.82976797640984,21.145281037884374
aqua_background,-155.29431567139787,19.740627289070716
aqua_background,-159.63562065259666,22.143861285220694
aqua_background,-154.8171838589357,19.516531674247485
aqua_background,-159.5739476298632,21.94040812196184
aqua_background,-156.7939090044769,21.112983218779192
aqua_background,-155.13678830029565,19.44130532234178
aqua_background,-155.59433613883812,19.6140916155364
aqua_background,-158.1250948800399,21.419253299148018
aqua_background,-155.59876538671017,19.371160991970395
aqua_background,-155.22988909002862,19.39573473801023
aqua_background,-155.6349061330945,19.999548019882116
aqua_background,-155.62879643471786,20.09556969087733
aqua_background,-155.39732373492657,19.263015778544382
aqua_background,-157.97975455778538,21.608356951362726
aqua_background,-155.8498652875036,20.24124396089761
aqua_background,-159.61568969350287,22.1401997484823
aqua_background,-155.8579725254884,19.43668574426111
aqua_background,-157.7628219393116,21.41868406336877
aqua_background,-155.30107991126906,19.339601085747326
aqua_background,-155.66015308760183,19.241353535916875
aqua_background,-155.64156260975972,19.84080614407112
aqua_background,-155.3660094344696,19.333164487379662
aqua_background,-155.8402513875449,20.11684537395606
aqua_background,-155.7770409270933,19.24868460828135
aqua_background,-156.79327202399872,21.1245867438675
aqua_background,-156.03840554602277,20.77550750774596
aqua_background,-155.31280740566658,19.976838683794448
aqua_background,-155.33237972798827,19.583644142464504
aqua_background,-158.07359632720298,21.595490506063115
aqua_background,-155.4905862992401,19.846973302992858
aqua_background,-155.5485190310548,19.325726458653588
aqua_background,-156.38146186710503,20.68649681723001
aqua_background,-155.7268680505287,20.176666851611902
aqua_background,-155.7011471287428,19.77658983924055
aqua_background,-156.6147975738684,20.857727914329043
aqua_background,-158.10539006445055,21.397911711420527
aqua_background,-156.57284946451557,20.865957507988963
aqua_background,-159.31593416650534,22.185517051548388
aqua_background,-155.5207689492681,19.217690340883376
aqua_background,-155.55052009590068,19.828541355416938
aqua_background,-155.56239485900696,19.057023404330824
aqua_background,-155.1403461700549,19.858639565440956
aqua_background,-155.26142660563355,19.93552634361528
aqua_background,-155.6182007862798,19.486881303383125
aqua_background,-157.89994429187374,21.491043367934093
aqua_background,-159.65142639536427,22.018553585650917
aqua_background,-155.70502518047903,20.034460682125285
aqua_background,-156.01811182873766,20.72338837670798
aqua_background,-157.89647657857117,21.41378505748863
aqua_background,-155.2087443438412,19.857310021557048
aqua_background,-156.90583703087066,20.849887509185947
aqua_background,-156.87832795490573,20.82400049554893
aqua_background,-157.85976922822692,21.55240620956779
aqua_background,-157.9357487507391,21.608666157759686
aqua_background,-155.33260696732845,19.362684272628787
aqua_background,-155.1439020514969,19.35175178837128
aqua_background,-159.40549999508426,21.931320969942597
aqua_background,-155.52296631177552,19.344933720802842
aqua_background,-155.68726497940332,19.787575806458346
aqua_background,-155.68365685315322,19.31198870833445
aqua_background,-155.9044657056677,19.60948205438174
aqua_background,-155.8545694853502,19.680438251894014
aqua_background,-155.70040299972422,20.175987286161956
aqua_background,-155.77486846957737,19.181589851130756
aqua_background,-156.64465293726116,20.55113416647457
aqua_background,-155.43399535243537,19.37551150559369
aqua_background,-156.5554534190525,20.81685911750047
aqua_background,-155.69002950877774,19.33218928567892
aqua_background,-156.43533935975853,20.734361019752978
aqua_background,-155.25962833856127,19.335245551321204
aqua_background,-155.7883114467943,19.72307787804332
aqua_background,-155.08005425443997,19.41423344005624
aqua_background,-157.07751236515261,21.132765651151647
aqua_background,-155.185379242,19.708728682583818
aqua_background,-155.1436680377724,19.301480040692077
aqua_background,-155.51118121412392,20.016783655330073
aqua_background,-156.837913262988,21.13417693463121
aqua_background,-155.57608369656234,19.933173779383715
aqua_background,-155.8870576681234,20.120022968545136
aqua_background,-155.204642411915,19.693287262594342
aqua_background,-159.63318282305417,22.03489787038348
aqua_background,-155.65097787387177,19.89253216210295
aqua_background,-155.43465795386135,19.51795987111277
aqua_background,-155.39011819967502,19.3692513973125
aqua_background,-157.79692890903075,21.37922348758038
aqua_background,-155.8787962977103,19.645792829957653
aqua_background,-155.23412015410216,19.506011723891444
aqua_background,-155.74465643593356,19.72413560251317
aqua_background,-156.9716551939127,20.901741488299212
aqua_background,-155.81891295551145,19.312800719742384
aqua_background,-156.95060229600318,20.91324041850612
aqua_background,-156.19198245529893,20.867593867145363
aqua_background,-155.8686355506608,19.667405814461407
aqua_background,-159.62172473088305,21.961836649509753
aqua_background,-155.48040285867998,19.800093114741927
aqua_background,-155.6314418203678,19.625263509314742
aqua_background,-155.68088037894208,19.333529498461946
aqua_background,-156.37201838034466,20.79363511841124
aqua_background,-155.51026886690912,19.8017874422302
aqua_background,-155.77002314331543,20.115737808082883
aqua_background,-155.32401721830956,19.939851046494542
aqua_background,-159.61140276603228,21.945483729232524
aqua_background,-158.14173105352583,21.537290561984218
aqua_background,-155.6399716757183,19.119260322857816
aqua_background,-155.30292721415455,19.312860876536522
aqua_background,-155.41635777475702,19.57961504992084
aqua_background,-155.544903042851,19.833902667913105
aqua_background,-155.55384697542254,19.38700560293808
aqua_background,-156.33948526194092,20.685565087753076
aqua_background,-156.2784822482013,20.754536423682616
aqua_background,-155.59458930905373,19.273171556342767
aqua_background,-156.10715147218016,20.674148707742074
aqua_background,-155.62848067325967,19.865340850343017
aqua_background,-155.52857005133063,19.37683869208789
aqua_background,-159.29995546919085,22.108501246160873
aqua_background,-156.57353937561774,21.00273603423351
aqua_background,-155.6560274580948,19.39806137262704
aqua_background,-155.44980626160861,19.26322490184795
aqua_background,-155.86933402268582,20.227934404345614
aqua_background,-155.1553544350116,19.81879585204391
aqua_background,-155.8184442909397,19.337190196125025
aqua_background,-155.1208177732469,19.431652078379766
aqua_background,-155.50858866087773,19.745278507517234
aqua_background,-156.42749078661816,20.750281169519994
aqua_background,-156.3625613856697,20.584770993345035
aqua_background,-155.45507389213878,19.53085550980186
aqua_background,-155.54121274885313,19.558535484172506
aqua_background,-155.24746197424244,19.7062610182913
aqua_background,-158.190017070186,21.542877636093436
aqua_background,-156.08521657828567,20.80622707858806
aqua_background,-158.04073548047782,21.380258144797843
aqua_background,-155.57114113488475,19.608980981089065
aqua_background,-155.77654251617412,19.883221356832845
aqua_background,-155.3787908782501,19.80320481837912
aqua_background,-155.1441317721068,19.827212852413044
aqua_background,-155.96102505877394,19.823166581387508
aqua_background,-155.83316239775593,19.36061877938275
aqua_background,-155.79795921076814,19.415824029641715
aqua_background,-155.71576456561144,19.326131357147773
aqua_background,-155.6289251960792,19.36456313803663
aqua_background,-155.81866625407966,19.437236394256068
aqua_background,-155.61913202309623,19.0874562339405
aqua_background,-155.6651286490886,19.152867978177667
aqua_background,-155.76436685263934,20.16954451520656
aqua_background,-155.50071659949265,19.971215797980406
aqua_background,-159.57686995706956,21.907339672240177
aqua_background,-156.53794886489956,20.803372607768996
aqua_background,-155.56693646856678,19.777538102353606
aqua_background,-155.72164226382236,19.228793337304186
aqua_background,-155.87571090694405,19.23974882767879
aqua_background,-155.21711288883617,19.930629713455136
aqua_background,-155.43577630928007,19.989389922881813
aqua_background,-155.65559807546586,19.18173205360759
aqua_background,-156.1384640622793,20.690776861876397
aqua_background,-155.77464789189102,19.49272487566079
aqua_background,-155.1866287917438,19.471273583338558
aqua_background,-155.6756537127418,19.762187366494604
aqua_background,-155.27070909229968,19.41479915646389
aqua_background,-159.43640148056872,21.930034676645647
aqua_background,-159.55999731396454,22.228422497124825
aqua_background,-156.99240702588884,21.111877063202492
aqua_background,-156.87957141654778,21.12974447679875
aqua_background,-155.89286442995905,19.646388486702275
aqua_background,-155.78545260176608,19.798828922640194
aqua_background,-155.8785779740275,19.10391220361217
aqua_background,-155.6012176673581,19.40015672327511
aqua_background,-155.43868685935956,19.859308178006852
aqua_background,-155.60290479920073,19.230192308677363
aqua_background,-155.54992815433994,19.63001527206919
aqua_background,-155.49768352221454,19.60918830945577
aqua_background,-157.76540675814195,21.403662016307653
aqua_background,-155.63274133952257,20.02122505246987
aqua_background,-155.63493838367722,20.012962823038986
aqua_background,-155.73550361255113,19.86450856867855
aqua_background,-155.21614157968725,19.467359837666326
aqua_background,-155.8165718896939,19.736766442427317
aqua_background,-157.78043380110088,21.379753833114407
aqua_background,-155.73961797053317,19.9105233707609
aqua_background,-155.69245352556425,19.75946448721223
aqua_background,-155.86571719029934,19.452617613982433
aqua_background,-155.45082615339192,19.777092266876462
aqua_background,-155.70120440606732,19.608719089519656
aqua_background,-158.21059737726767,21.5357948024607
aqua_background,-155.47747656780138,19.918903627573293
aqua_background,-155.70170478923,19.284473409794835
aqua_background,-158.07126042372485,21.463948912322778
aqua_background,-157.2468247049488,21.138799060364814
aqua_background,-156.80558279769738,21.149989549095984
aqua_background,-155.67369586341036,19.11578953358873
aqua_background,-155.4680438977948,19.38311276134044
aqua_background,-155.755300869211,19.786165706276037
aqua_background,-156.22658932109755,20.813501359919147
aqua_background,-159.46557760209433,22.08659141356243
aqua_background,-155.17378333734706,19.280217497769357
aqua_background,-155.65696933700315,19.021128885487993
aqua_background,-155.8928883006322,20.245309116778575
aqua_background,-155.91120313799266,19.17048071858716
aqua_background,-156.8148099205313,21.174818414139793
aqua_background,-155.56191286698075,19.76033944720336
aqua_background,-155.39069338394805,19.35856389886922
aqua_background,-156.20235495622111,20.68201927306626
aqua_background,-155.4789601679749,19.235592854334264
aqua_background,-156.59155317270623,20.990576318685967
aqua_background,-155.16263979852857,19.290697674654385
aqua_background,-155.6655680494229,19.245553770798537
aqua_background,-156.56687930283653,20.889140034198906
aqua_background,-158.05043082433536,21.54421201365736
aqua_background,-156.15653201577518,20.858850709378313
aqua_background,-159.4631238840414,22.060105855945682
aqua_background,-156.85443150008393,21.087832504098245
aqua_background,-155.78726699436493,19.780623856639757
aqua_background,-155.26600243589587,19.921276057511776
aqua_background,-155.66116938818422,19.742213374852525
aqua_background,-155.34066310217847,19.31740317658929
aqua_background,-155.55355343863738,19.733147002839104
aqua_background,-155.3415948735929,19.59825348657238
aqua_background,-155.77202336618728,19.264830506009986
aqua_background,-155.65960035387374,18.966101387882045
aqua_background,-155.42127894691228,20.077898213647757
aqua_background,-156.24710536595902,20.688031412035997
aqua_background,-159.62492218103765,22.086611839382087
aqua_background,-156.94456839627188,20.8683310298162
aqua_background,-155.33824730354232,19.66355677635688
aqua_background,-155.4646474907686,19.494300203482737
aqua_background,-155.8078510750049,19.681382513666296
aqua_background,-155.56196092696499,19.516026300988546
aqua_background,-156.31279310283503,20.59578364964794
aqua_background,-155.44974374113627,19.602475442834397
aqua_background,-156.36504671196212,20.78283308463807
aqua_background,-155.845162866794,20.258332481744965
aqua_background,-158.2049987596044,21.535577329535748
aqua_background,-156.81707146357027,21.173088098179853
aqua_background,-159.55228497444918,21.99931041357048
aqua_background,-155.8986848360057,19.202432104225053
aqua_background,-159.76815835723394,21.998916745273775
aqua_background,-156.41649223978257,20.759464496759517
aqua_background,-155.7879454139197,19.033699012575756
aqua_background,-155.70473265356787,19.604816452796545
aqua_background,-156.3158152814758,20.792014899775268
aqua_background,-155.6489843310965,19.37489059638444
aqua_background,-155.89198903207907,19.822942466712192
aqua_background,-157.96584801221553,21.54720863115476
aqua_background,-155.74735345857678,19.94128993412234
aqua_background,-155.28005296360757,19.847455925294792
aqua_background,-155.76313899529546,20.203282479130664
aqua_background,-156.13141187548743,20.795244959681373
aqua_background,-155.2823096959476,19.979161622083712
aqua_background,-156.8569986356017,21.16362659986201
aqua_background,-157.88648505768305,21.510348110461415
aqua_background,-155.4390655079559,19.977153708102268
aqua_background,-156.45621220238434,20.845614535547703
aqua_background,-155.8817489715563,19.380232252127808
aqua_background,-155.43969378180464,19.75401443190108
aqua_background,-157.870833694846,21.41884960604307
aqua_background,-155.47833468514975,19.887263742665176
aqua_background,-155.48167438918196,19.364116503276644
aqua_background,-157.9124234543632,21.355448493605646
aqua_background,-155.69002998052224,19.549427238230418
aqua_background,-156.76943094001723,21.112442128781034
aqua_background,-155.58530605107057,19.112907642411482
aqua_background,-155.5317156973448,19.43073697636951
aqua_background,-156.19281723371657,20.81191005415931
aqua_background,-155.40928397167662,20.0255350351316
aqua_background,-155.82417783465306,19.701432431042335
aqua_background,-155.62913206198138,19.539049981048517
aqua_background,-155.5126707161074,20.040439944815493
aqua_background,-158.19280233232084,21.55107482874646
aqua_background,-155.3325148072516,19.574673703357917
aqua_background,-156.17342597407117,20.781327321590748
aqua_background,-159.38071505762431,22.131214161785028
aqua_background,-155.30373851318703,19.75600181518494
aqua_background,-159.57194866430598,22.17851270378692
aqua_background,-155.25006621436415,19.94198882454489
aqua_background,-155.65518746299287,19.128136153085272
aqua_background,-155.89559725562285,19.2519833548446
aqua_background,-155.86745705892838,19.22121957896269
aqua_background,-156.39299719508875,20.909639446868965
aqua_background,-155.5550447362744,19.324741022366535
aqua_background,-156.60796749026227,20.87945932235666
aqua_background,-159.39567825506543,21.940014191064666
aqua_background,-156.82489683239896,21.165531410653106
aqua_background,-155.59068524171306,19.355507505193007
aqua_background,-156.55926540486882,20.825367274161078
aqua_background,-155.61892284667348,20.020593039650816
aqua_background,-155.7150225657836,19.364533503592586
aqua_background,-159.61322155429121,22.152770962536326
aqua_background,-156.43710296052612,20.739103462293436
aqua_background,-155.52235753171567,19.78964860451828
aqua_background,-159.65811472257388,22.116620624790134
aqua_background,-155.70567913457205,20.104952272674588
aqua_background,-155.7826041704861,19.49355637101739
aqua_background,-155.79326122288313,19.73551997829262
aqua_background,-155.52836301769537,19.239643919286195
aqua_background,-155.34424735546463,19.68588653204767
aqua_background,-155.51661633921947,19.581930694923788
aqua_background,-155.2259340614476,19.594526783870496
aqua_background,-155.61252006636178,19.395059930386022
aqua_background,-156.59417193177532,20.834043875897603
aqua_background,-156.5788898550132,20.549306361477004
aqua_background,-157.08462114362828,21.125929241283885
aqua_background,-155.02877989586472,19.457117152920375
aqua_background,-156.62245976788927,20.890691061060917
aqua_background,-155.45355715932206,19.665310630664205
aqua_background,-155.40223300442082,19.86407832469389
aqua_background,-158.04855578851078,21.409434252151925
aqua_background,-159.57393620937893,22.177083510059656
aqua_background,-156.6288593638834,20.524569344312
aqua_background,-160.0913367887194,22.024267939330368
aqua_background,-155.1806721868682,19.78831273243034
aqua_background,-159.57527573873966,21.963458221022492
aqua_background,-155.05336597828176,19.348739567781355
aqua_background,-156.66857645694287,20.532748147723062
aqua_background,-155.86884267744227,19.56966273424127
aqua_background,-155.43075423813266,19.37140563903214
aqua_background,-156.2872565891222,20.70559870905604
aqua_background,-155.86741164086465,20.15537520282778
aqua_background,-155.5680525559588,19.22878112961974
aqua_background,-155.30400183644483,19.64827589711856
aqua_background,-155.78046100341217,19.877003055584037
aqua_background,-156.21354485891067,20.67509386857373
aqua_background,-155.80854681702223,20.075413115919993
aqua_background,-155.4262273095175,19.446713305464
aqua_background,-155.6493865682203,19.8974517081161
aqua_background,-156.41602135024416,20.634670857409052
aqua_background,-158.01361573012068,21.555146222143986
aqua_background,-155.57703350850335,19.49220838893595
aqua_background,-155.9149719279175,19.825210662209685
aqua_background,-158.19006890696315,21.495061341101707
aqua_background,-155.72037983245409,19.428132771037813
aqua_background,-155.65919882239143,19.177229544357424
aqua_background,-157.80959996032027,21.338061322339467
aqua_background,-155.5130570008141,19.944826110067474
aqua_background,-157.94536676045203,21.31549329095976
aqua_background,-155.94863102607644,19.626395701987992
aqua_background,-155.15436421633257,19.328858453678492
aqua_background,-155.6504735350957,19.857977860193767
aqua_background,-155.55788384128607,19.283719751852882
aqua_background,-156.42535641957986,20.756973118345165
aqua_background,-157.95863549527715,21.62464748108749
aqua_background,-155.6775504581792,18.94044584271381
aqua_background,-155.68039705138747,19.535964978426268
aqua_background,-155.84352579849096,19.144787808603223
aqua_background,-155.50932231180414,19.437461796926065
aqua_background,-155.00168722425,19.485879718185455
aqua_background,-159.59988922266865,22.201563611847575
aqua_background,-157.72525820461644,21.31735820525427
aqua_background,-156.17486661909905,20.852337371808225
aqua_background,-155.2844156753458,19.872974564815355
aqua_background,-155.70292242221578,19.35561319344057
aqua_background,-155.36498895646068,19.419161859222612
aqua_background,-155.5000358935787,19.91051481231711
aqua_background,-155.63396728265815,19.960006326498373
aqua_background,-159.37095991195713,22.035319881542758
aqua_background,-155.27270967123138,19.798536294577417
aqua_background,-155.37184766038646,19.273707993929936
aqua_background,-155.49813520692555,19.62645684962755
aqua_background,-157.71699409771455,21.33386037967603
aqua_background,-157.73779631185852,21.304447678770128
aqua_background,-156.78659234277708,21.121358598925422
aqua_background,-158.05884235409215,21.538035367716844
aqua_background,-155.39176195304006,19.879060685894633
aqua_background,-155.8728916228867,20.12738496275667
aqua_background,-157.92747191533184,21.44595856125298
aqua_background,-155.62545698205292,19.8662653275408
aqua_background,-155.53966140125945,19.300709831497013
aqua_background,-155.5138136816176,19.302319808467114
aqua_background,-157.88451402737644,21.50186769236934
aqua_background,-155.89926036586002,19.392075488278625
aqua_background,-155.64893684740096,19.29242522849889
aqua_background,-155.40817377182708,19.83484797190871
aqua_background,-155.72678956490648,18.99470975078747
aqua_background,-155.74412621391818,19.24532128124716
aqua_background,-155.4691544696454,20.02185268894866
aqua_background,-155.72582215406092,19.47142714142787
aqua_background,-155.71007025747068,19.359597738740163
aqua_background,-155.28451388705253,19.27324659219363
aqua_background,-157.93925039242419,21.54715911462105
aqua_background,-159.63881163776549,22.182308997606878
aqua_background,-155.88142180569014,20.231927513819016
aqua_background,-156.89087898522817,21.151793822985276
aqua_background,-155.45582143984205,19.263591298102924
aqua_background,-155.71164153182988,19.973163628886812
aqua_background,-156.33710464075438,20.743437978520323
aqua_background,-155.85640415214772,19.630314576503928
aqua_background,-155.59245037558355,19.915605075721793
aqua_background,-155.82933320846317,20.10475225776163
aqua_background,-155.5708967903543,19.439643917200303
aqua_background,-155.86543371956756,19.50394672382926
aqua_background,-155.78818794587852,19.78114516123416
aqua_background,-155.58637004323532,19.847865884162005
aqua_background,-155.76011928650033,20.232761889189764
aqua_background,-155.66640505147248,18.9593697559716
aqua_background,-155.3960447177284,19.618415089268
aqua_background,-155.69941260773626,19.331228063304255
aqua_background,-155.66156209678448,19.207195579715542
aqua_background,-155.2252622695647,19.821304080691938
aqua_background,-155.38190641103145,19.901632747667154
aqua_background,-155.27391807694718,19.94720255193719
aqua_background,-155.63420630090758,19.463907139059017
aqua_background,-155.20627309144626,19.76425576951349
aqua_background,-155.62349174259936,19.397867152945892
aqua_background,-156.3359966257313,20.705835827567537
aqua_background,-155.41521012006663,19.44947089937195
aqua_background,-155.1847951014402,19.673737375854138
aqua_background,-155.40754388665664,19.84597937127291
aqua_background,-159.65146151115403,21.988618676989926
aqua_background,-155.8923888232967,19.80583150930531
aqua_background,-159.61681032954314,22.052537399489495
aqua_background,-155.19563590430405,19.259775696914293
aqua_background,-155.73256513113193,20.01206360386828
aqua_background,-159.56095800841473,22.051571727834876
aqua_background,-156.805784570713,21.15934449877224
aqua_background,-156.37653048279353,20.654533391896305
aqua_background,-155.6991192633199,19.468690360965887
aqua_background,-157.99303771344694,21.51311930414308
aqua_background,-156.94588395232327,21.154441778793675
aqua_background,-155.29422282081234,19.76651888051385
aqua_background,-155.57274847177257,19.471321466699408
aqua_background,-155.13331334851074,19.300134472815845
aqua_background,-155.77345346959115,20.154260782937
aqua_background,-155.58100613325033,19.402925255682728
aqua_background,-154.8463260524009,19.50534420993434
aqua_background,-155.884262244607,19.83292396786679
aqua_background,-155.39130301260337,19.46665444795581
aqua_background,-155.54682116622183,19.904888072415808
aqua_background,-157.2311111788248,21.126276763057977
aqua_background,-155.24471177983634,19.552324487993776
aqua_background,-155.440649570303,19.816113412693937
aqua_background,-155.58679491274117,19.831864302136527
aqua_background,-157.95416867830232,21.661589123981944
aqua_background,-155.67781663985622,19.760176423646758
aqua_background,-157.99470171682222,21.584798143275925
aqua_background,-155.63531400477777,19.752628078590952
aqua_background,-155.85089066338637,19.28068133987583
aqua_background,-155.7657861490441,19.791789188081438
aqua_background,-157.0029797793525,20.860764969332113
aqua_background,-155.53138969163655,20.003583615199855
aqua_background,-155.63722434803248,19.262981466161865
aqua_background,-155.77936773411426,19.743711932722356
aqua_background,-155.5701990732001,19.84917013049252
aqua_background,-159.3656553059445,22.061263803449012
aqua_background,-155.7237304847881,19.586255815824696
aqua_background,-155.33478137723762,19.71248215234189
aqua_background,-156.92801311508657,21.14721063082381
aqua_background,-155.87896078762543,19.547312169892773
aqua_background,-159.54999059920675,22.13513910043852
aqua_background,-159.57368342669662,22.169116232115595
aqua_background,-155.30073275050646,19.728790159851766
aqua_background,-155.6307797038873,19.21553581988526
aqua_background,-157.2309852947384,21.19921293514842
aqua_background,-157.1856645461253,21.18423082445505
aqua_background,-159.44194581445956,22.1874390201342
aqua_background,-155.20165609860513,19.617829213872145
aqua_background,-159.4405051212134,21.93610271884524
aqua_background,-155.74163937603984,19.883825568597956
aqua_background,-156.24133422652,20.90040646896013
aqua_background,-156.03157110472898,20.740683031886803
aqua_background,-155.60015990060126,19.47300386603223
aqua_background,-155.21416581386563,19.522089797666894
aqua_background,-158.0943342517991,21.413065573499303
aqua_background,-155.26140276593364,19.409511850740103
aqua_background,-155.60659110060365,19.84227567817472
aqua_background,-156.57654678133588,20.897061630352358
aqua_background,-155.24094308373236,19.913141090761155
aqua_background,-155.9015499495406,19.185075167481525
aqua_background,-156.13518451923497,20.71064678030523
aqua_background,-155.52656893418498,19.47256271367218
aqua_background,-155.64285931863543,19.326557113690104
aqua_background,-156.35105900409886,20.674311895642905
aqua_background,-155.5450126098846,19.98281008254755
aqua_background,-155.8688078697861,19.457588879570185
aqua_background,-159.5870683001375,21.957657492318734
aqua_background,-156.63190023313524,20.568555314803124
aqua_background,-155.5508471197819,19.302295864845554
aqua_background,-156.28032624209013,20.82657973847196
aqua_background,-155.48676384110357,19.962588838134074
aqua_background,-155.14381991601624,19.368106812562743
aqua_background,-155.2568186153143,19.580056128616913
aqua_background,-156.23561252162415,20.705538804045116
aqua_background,-155.7314305573699,20.084371299544095
aqua_background,-155.60593647710024,19.895027227723457
aqua_background,-155.15393535656023,19.83815000039468
aqua_background,-155.8775404093517,19.71386344725385
aqua_background,-155.41503948384155,19.94591321122927
aqua_background,-155.28649034366703,19.844187036694027
aqua_background,-159.54717646061601,22.0881193377289
aqua_background,-155.75435548317697,19.88397135683979
aqua_background,-156.80985437096035,21.130696275700828
aqua_background,-156.21366925210864,20.85783906193507
aqua_background,-156.36725375326432,20.840624679636424
aqua_background,-159.44624051780943,21.992378556826836
aqua_background,-155.84559420899808,19.47340341815347
aqua_background,-155.48129875901859,19.33815686751206
aqua_background,-155.03854385995547,19.415616071656988
aqua_background,-155.5020799786611,19.181270930173053
aqua_background,-155.87900551808036,20.214783076028002
aqua_background,-155.70442351108082,20.112310096611086
aqua_background,-155.88345613053778,19.69140894429821
aqua_background,-155.29731634968124,19.38831448312975
aqua_background,-155.08917519893066,19.57037035205273
aqua_background,-159.3626443301368,22.180465045423258
aqua_background,-155.45904551192962,19.414700366559007
aqua_background,-155.3959065435485,19.431031216707154
aqua_background,-155.5100386727699,19.54065662666056
aqua_background,-156.09982394067765,20.79533791844437
aqua_background,-155.65945976275202,19.205281610766573
aqua_background,-158.21271962505253,21.493104074248507
aqua_background,-156.57332806172278,20.85339401095533
aqua_background,-155.70220959191414,19.316044622066048
aqua_background,-155.87516072630865,19.170373224709557
